Brennerstr.|Pankow|13187|10765,16900
Brentanostr.|Steglitz|12163|4057,6177
Breslauer Platz|Friedenau|12159|5846,7287
Brettnacher Str.|Zehlendorf|14167|1860,3104
Breubergweg|Spandau|13587|-3100,17179
Brieger Str.|Lankwitz|12249|7607,3076
Brienner Str.|Wilmersdorf|10713|4239,8952
Brienzer Str.|Wedding|13407|7395,16936
Brieselangweg|Spandau|13589|-4907,16963
Briesener Weg|Mahlsdorf|12623|24587,13077
Briesestr.|Neukölln|12053|12460,8074
Briesingstr.|Lichtenrade|12307|10251,-2229
Brigittenstr.|Lankwitz|12247|6129,2999
Brigittenstr.|Lankwitz|12249|6129,2999
Brigittenweg|Altglienicke|12524|18999,-314
Briloner Weg|Lichterfelde|12207|4353,1315
Brinkmannstr.|Steglitz|12169|7146,5340
Bristolstr.|Wedding|13349|6700,16910
Brittendorfer Weg|Zehlendorf|14167|1947,3128
Britzer Allee|Baumschulenweg|12437|15089,5736
Britzer Allee|Neukölln|12057|15110,6255
Britzer Damm|Britz|12347|12784,5354
Britzer Hafen|Britz|12347|12600,5560
Britzer Str.|Mariendorf|12109|10372,3866
Britzer Str.|Niederschöneweide|12439|18204,5518
Britzer Wiesen (Kolonie)|Britz|12359|14840,4177
Britzkestr.|Britz|12347|12866,6438
Brixener Str.|Pankow|13187|10572,17194
Brixplatz|Charlottenburg|14052|403,12256
Brockenstr.|Neukölln|12059|13587,8672
Brockenweg|Blankenburg|13129|14891,20689
Brodauer Str.|Kaulsdorf|12621|22549,11818
Brodenbacher Weg|Weißensee|13088|15071,17073
Brodersenstr.|Wittenau|13437|6024,19677
Brodowiner Ring|Marzahn|12679|22225,16182
Brombeerweg|Charlottenburg|14052|-855,12559
Bromelienweg|Heinersdorf|13089|13368,18040
Brommystr.|Kreuzberg|10997|12518,11092
Bröndbystr.|Lichterfelde|12207|3285,1402
Bronteweg|Charlottenburg|14055|-1350,11047
Brook-Taylor-Str.|Adlershof|12489|19146,2975
Brösener Str.|Friedrichshagen|12587|26144,6190
Brotteroder Str.|Lankwitz|12249|6876,1537
Bruchgrabenweg|Biesdorf|12683|19862,11273
Bruchsaler Str.|Mahlsdorf|12623|23508,9686
Bruchsaler Str.|Wilmersdorf|10715|5513,8042
Bruchwitzstr.|Lankwitz|12247|6703,3553
Brückenstr.|Mitte|10179|11318,11978
Brückenstr.|Niederschöneweide|12439|17798,6138
Brückenstr.|Rahnsdorf|12589|29327,4306
Brückenstr.|Steglitz|12167|5766,4460
Brucknerstr.|Lankwitz|12247|6151,3905
Brüder-Grimm-Gasse|Tiergarten|10785|8376,11153
Brüderstr.|Lichterfelde|12205|3128,3794
Brüderstr.|Mitte|10178|10332,12012
Brüderstr.|Spandau|13595|-3310,12814
Brüggemannstr.|Friedenau|12157|6770,6325
Brümmerstr.|Dahlem|14195|2577,5173
Brunhildstr.|Schöneberg|10829|7764,8908
Brunnenplatz|Wedding|13357|8480,15967
Brunnenstr.|Mitte|10115|9896,14497
Brunnenstr.|Mitte|10119|9896,14497
Brunnenstr.|Wedding|13355|9517,15725
Brünnhildestr.|Friedenau|12159|5510,7721
Bruno-Apitz-Str.|Buch|13125|16300,24661
Bruno-Bauer-Str.|Neukölln|12051|12851,6559
Bruno-Baum-Str.|Marzahn|12685|19843,14992
Bruno-Bürgel-Weg|Niederschöneweide|12439|19682,5584
Bruno-Möhring-Str.|Marienfelde|12277|8260,2086
Bruno-Taut-Ring|Britz|12359|13599,3915
Bruno-Taut-Str.|Altglienicke|12524|21678,881
Bruno-Walter-Str.|Lankwitz|12247|5609,2944
Bruno-Wille-Str.|Friedrichshagen|12587|25897,5401
Brunolfweg|Altglienicke|12524|19138,991
Brunowplatz|Tegel|13507|1970,19896
Brunowstr.|Tegel|13507|1755,19825
Brunsbütteler Damm|Spandau|13581|-5780,13808
Brunsbütteler Damm|Spandau|13591|-5780,13808
Brunswickenweg|Buch|13125|16929,26784
Brusebergstr.|Reinickendorf|13407|6167,17947
Bruseberg|Französisch Buchholz|13127|
Brusendorfer Str.|Neukölln|12055|13837,7596
Brussaer Weg|Mariendorf|12109|10188,4027
Brüsseler Str.|Wedding|13353|6462,15370
Buchberger Str.|Lichtenberg|10365|16152,11500
Buchbinderweg|Rudow|12355|16384,1482
Büchenbronner Steig|Waidmannslust|13469|5464,22921
Buchenhainer Str.|Biesdorf|12683|21121,8298
Buchenstr.|Mahlsdorf|12623|22569,9169
Buchenweg (Kolonie)|Charlottenburg|14055|839,10103
Buchenweg|Spandau|13587|-2933,17889
Bucher Chaussee|Karow|13125|15896,23526
Bucher Str.|Französisch Buchholz|13127|13416,23681
Bucher Str.|Karow|13125|13684,24286
Buchfinkweg|Buckow|12351|14546,3218
Buchholzer Str.|Blankenfelde|13159|10156,23281
Buchholzer Str.|Niederschönhausen|13156|10624,19992
Buchholzer Str.|Prenzlauer Berg|10437|11012,15460
Buchholzweg|Charlottenburg-Nord|13627|4471,15417
Buchhorster Str.|Rosenthal|13158|7885,20468
Büchnerweg|Adlershof|12489|20559,3528
Büchnerweg|Niederschönhausen|13156|9992,20416
Buchsbaumweg|Rudow|12357|17048,2357
Büchsenweg|Reinickendorf|13409|7893,18691
Buchsteinweg|Mariendorf|12107|9759,2119
Buchstr.|Wedding|13353|6598,14755
Buchsweilerstr.|Dahlem|14195|2213,4017
Buchwaldzeile|Gatow|14089|-4622,8635
Buckower Chaussee|Lichtenrade|12305|8846,565
Buckower Chaussee|Marienfelde|12277|8846,565
Buckower Damm|Britz|12349|12730,2130
Buckower Damm|Buckow|12349|12730,2130
Buckower Ring|Biesdorf|12683|21726,13422
Budapester Str.|Charlottenburg|10787|5929,10965
Budapester Str.|Tiergarten|10787|6306,11073
Buddestr.|Niederschönhausen|13158|8665,18570
Buddestr.|Tegel|13507|2432,20194
Büdnerring|Reinickendorf|13409|8152,18498
Budsiner Str.|Biesdorf|12683|19975,11397
Bugenhagenstr.|Moabit|10551|6175,13454
Buggenhagenstr.|Lichtenberg|10369|14390,13691
Buggestr.|Steglitz|12163|3967,6374
Bühler Weg|Buckow|12349|11432,1107
Bühringstr.|Weißensee|13086|12699,16945
Buhrowstr.|Steglitz|12167|6868,4407
Bukesweg|Köpenick|12557|23487,3129
Bulgarische Str.|Treptow|12435|15189,8553
Bulgenbachweg|Frohnau|13465|3718,25951
Büllinger Str.|Kaulsdorf|12621|21858,10423
Bülowstr.|Schöneberg|10783|7956,9751
Bülowstr.|Zehlendorf|14163|-711,3058
Bültenring|Biesdorf|12683|21543,10394
Bundenbacher Weg|Weißensee|13086|13836,17012
Bundesallee|Friedenau|12161|5336,6525
Bundesallee|Wilmersdorf|10715|5348,8248
Bundesallee|Wilmersdorf|10717|5348,8248
Bundesallee|Wilmersdorf|10719|5348,8248
Bundesplatz|Wilmersdorf|10715|5386,7928
Bundesratufer|Moabit|10555|6007,12865
Bundesring|Tempelhof|12101|8943,8073
Bundschuhweg|Frohnau|13465|3559,25760
Bunsenstr.|Mitte|10117|8929,12477
Buntspechtstr.|Konradshöhe|13505|-2008,18925
Buntzelstr.|Bohnsdorf|12526|21735,-151
Bunzlauer Str.|Karow|13125|14799,22685
Buolstr.|Siemensstadt|13629|603,15197
Burbacher Weg|Spandau|13583|-4880,15296
Burchardstr.|Tempelhof|12103|8419,6715
Burenland (Kolonie)|Friedenau|12157|6898,6462
Burgemeisterstr.|Tempelhof|12099|8323,5763
Burgemeisterstr.|Tempelhof|12103|8323,5763
Bürgerablage|Spandau|13587|-2717,19506
Bürgerheimstr.|Lichtenberg|10365|16294,12077
Bürgersruh (Kolonie)|Lübars|13469|8089,23045
Bürgerstr.|Britz|12347|12867,6305
Bürgerstr.|Reinickendorf|13409|8892,18173
Burgfrauenstr.|Frohnau|13465|3375,24266
Burgfrauenstr.|Hermsdorf|13465|3375,24266
Burggrafenstr.|Mahlsdorf|12623|24889,12675
Burggrafenstr.|Tiergarten|10787|6409,10943
Burghardweg|Biesdorf|12683|21514,14201
Burgherrenstr.|Tempelhof|12101|8990,8637
Bürgipfad|Lichterfelde|12209|5554,304
Burgsdorfstr.|Wedding|13353|7513,15040
Burgstr.|Mitte|10178|10221,12782
Burgunder Str.|Nikolassee|14129|-3461,2655
Burgunder Str.|Wilmersdorf|14197|4687,7681
Burgwallschanze|Spandau|13597|
Burgwallstr.|Blankenburg|13129|13692,22087
Buriger Weg|Rahnsdorf|12589|30025,4609
Bürknerstr.|Neukölln|12047|11751,9714
Burscheider Weg|Spandau|13599|-955,15129
Bürstädter Weg|Zehlendorf|14163|-803,4513
Buschallee|Weißensee|13088|15720,16414
Buschgrabenweg|Zehlendorf|14165|9,1529
Buschhüttener Weg|Spandau|13583|-4520,15150
Buschiner Str.|Biesdorf|12683|20405,13261
Büschingstr.|Friedrichshain|10249|11958,13218
Buschkrug (Kolonie)|Britz|12359|14244,5438
Buschkrugallee|Britz|12359|13745,5177
Buschower Weg|Spandau|13591|-7924,12514
Buschrosenplatz|Britz|12347|13011,5580
Buschrosensteig|Britz|12347|12842,5598
Buschwindröschenweg|Bohnsdorf|12526|21393,57
Büsingstr.|Friedenau|12161|5251,6822
Busonistr.|Karow|13125|15556,23696
Bussardsteig|Dahlem|14195|1797,6569
Busseallee|Zehlendorf|14163|-40,3393
Büssower Weg|Heiligensee|13503|-1234,24120
Büsumer Pfad|Heiligensee|13503|-2048,22170
Bütower Str.|Mahlsdorf|12623|24455,8934
Buttenstedtweg|Friedrichshagen|12587|24973,4784
Butterblumensteig|Mahlsdorf|12623|23918,9817
Buttmannstr.|Wedding|13357|8567,16079
Büxensteinallee|Grünau|12527|22477,1263
Byronweg|Charlottenburg|14055|-620,10964
Cafe L+B (Gaststätte)|Müggelheim|12559|
Cafeastr.|Britz|12347|11554,5437
Calandrellistr.|Lankwitz|12247|5780,3864
Calauer Str.|Wittenau|13435|6485,21955
Caligariplatz|Weißensee|13086|12097,16263
Calvinstr.|Hermsdorf|13467|3130,22726
Calvinstr.|Moabit|10557|6806,12695
Cambridger Str.|Wedding|13349|5716,17308
Campestr.|Tegel|13507|1241,20399
Camphausenstr.|Zehlendorf|14165|245,2141
Canova (Kolonie)|Friedenau|12157|6892,6112
Canovastr.|Friedenau|12157|6365,6316
Cantianstr.|Prenzlauer Berg|10437|10809,15521
Cantorsteig|Mariendorf|12105|9142,4479
Cardinalplatz|Köpenick|12555|21901,5728
Cardinalstr.|Köpenick|12555|21734,5706
Carionweg|Wilmersdorf|10709|3392,9165
Carl-Heinrich-Becker-Weg|Steglitz|12165|4152,5572
Carl-Herz-Ufer|Kreuzberg|10961|10343,10047
Carl-Ludwig-Schleich-Promenade|Grunewald|14193|2387,8558
Carl-Scheele-Str.|Adlershof|12489|18987,2850
Carl-Schurz-Str.|Spandau|13597|-3186,14285
Carl-Steffeck-Str.|Lichtenrade|12309|11275,-1423
Carmerstr.|Charlottenburg|10623|4996,11077
Carnotstr.|Charlottenburg|10587|4737,12893
Carola-Neher-Str.|Kaulsdorf|12619|23390,14320
Caroline-Michaelis-Str.|Mitte|10115|9148,13948
Caroline-von-Humboldt-Weg|Mitte|10117|9961,12094
Carossastr.|Spandau|13587|-2605,16759
Carstennstr.|Lichterfelde|12205|2898,2166
Cäsarstr.|Karlshorst|10318|18625,9700
Caseler Str.|Weißensee|13088|14737,16756
Caspar-Theyß-Str.|Grunewald|14193|2559,9345
Catostr.|Mariendorf|12109|10674,4535
Cauerstr.|Charlottenburg|10587|4642,12427
Cautiusstr.|Spandau|13587|-3240,17055
Cecilienallee|Hermsdorf|13467|4148,24007
Ceciliengärten|Friedenau|12159|6272,7264
Cecilienplatz|Hermsdorf|13467|4133,24051
Cecilienstr.|Biesdorf|12683|20706,13985
Cecilienstr.|Kaulsdorf|12619|23078,13286
Cecilienstr.|Lankwitz|12247|5935,2841
Cecilienstr.|Lichtenrade|12307|9579,-1924
Cedernstr.|Köpenick|12559|23927,4662
Celsiusstr.|Lichterfelde|12207|4392,897
César-Franck-Str.|Rosenthal|13158|8502,20261
Cevennenstr.|Französisch Buchholz|13127|11488,21531
Chamierstr.|Hohenschönhausen|13053|15843,15732
Chamissoplatz|Kreuzberg|10965|9612,9104
Chamissostr.|Französisch Buchholz|13127|12392,21837
Chamissostr.|Spandau|13587|-2596,16826
Champignonstr.|Bohnsdorf|12526|21346,-1107
Chantieweg|Französisch Buchholz|13127|11409,21599
Charitéplatz|Mitte|10117|8538,13388
Charitéstr.|Mitte|10117|8728,12892
Charles-Corcelle-Ring|Wedding|13405|5000,16986
Charles-H.-King-Str.|Zehlendorf|14163|-1453,2413
Charles-Lindbergh-Str.|Kladow|14089|-8275,6793
Charlotte-E.-Pauly-Str.|Friedrichshagen|12587|25030,4984
Charlotte-Salomon-Hain|Lichtenberg|10317|15749,10112
Charlottenbrunner Str.|Grunewald|14193|2820,9031
Charlottenburger Chaussee|Spandau|13597|-1385,13331
Charlottenburger Str.|Weißensee|13086|12347,16681
Charlottenburger Str.|Zehlendorf|14169|1195,3332
Charlottenburger Ufer|Charlottenburg|10587|3613,12625
Charlottenstr.|Biesdorf|12683|20932,14299
Charlottenstr.|Friedrichsfelde|10315|18442,11451
Charlottenstr.|Köpenick|12557|22768,3985
Charlottenstr.|Kreuzberg|10969|9634,11113
Charlottenstr.|Lankwitz|12247|6099,3186
Charlottenstr.|Lichtenrade|12307|9736,-2020
Charlottenstr.|Mitte|10117|9521,12049
Charlottenstr.|Niederschönhausen|13156|10725,20697
Charlottenstr.|Spandau|13597|-3260,14261
Charlottenstr.|Wannsee|14109|-6886,637
Chartronstr.|Französisch Buchholz|13127|11457,21934
Chausseestr.|Mitte|10115|8615,14369
Chausseestr.|Wannsee|14109|-6769,993
Chausseestr.|Wedding|13353|8259,14748
Chemnitzer Str.|Kaulsdorf|12621|22095,10306
Cheruskerstr.|Schöneberg|10829|7428,8272
Chiemseestr.|Grünau|12527|22101,1641
Chlodwigstr.|Tempelhof|12105|8467,5060
Chlumer Str.|Lichterfelde|12203|4010,4509
Chodowieckistr.|Prenzlauer Berg|10405|11744,14703
Chopinstr.|Weißensee|13088|14541,15692
Choriner Str.|Mitte|10119|10536,14069
Choriner Str.|Prenzlauer Berg|10435|10821,14506
Chorweilerstr.|Altglienicke|12524|20228,-121
Christburger Str.|Prenzlauer Berg|10405|12154,14337
Christelweg|Biesdorf|12683|21547,14246
Christian-Henkel-Str.|Buckow|12349|12120,1156
Christianstr.|Hohenschönhausen|13053|18280,16879
Christinenstr.|Mitte|10119|10686,13947
Christoph-Ruden-Str.|Buckow|12349|12624,1399
Christophstr.|Hohenschönhausen|13053|17903,16782
Christrosensteig|Spandau|13591|-7495,14345
Christstr.|Charlottenburg|14059|2573,12105
Chrysanthemenstr.|Prenzlauer Berg|10407|14191,13929
Churer Zeile|Lichterfelde|12205|3223,2157
Cicerostr.|Wilmersdorf|10709|3504,9388
Cimbernstr.|Altglienicke|12524|20004,1418
Cimbernstr.|Nikolassee|14129|-3606,1857
Cite Berthezene|Reinickendorf|13405|
Cite Foch/Nord|Wittenau|13469|
Cite Foch/Süd|Wittenau|13469|
Cite Guynemer|Reinickendorf|13405|
Cite Joffre|Reinickendorf|13405|
Cite Pasteur|Reinickendorf|13405|
Claire-Waldoff-Promenade|Moabit|10557|7420,13239
Claire-Waldoff-Str.|Mitte|10117|9169,13222
Claire-Waldoff-Weg|Schmargendorf|14199|3635,8099
Clara-Grunwald-Str.|Lichtenberg|10317|15578,10250
Clara-Jaschke-Str.|Moabit|10557|7779,13012
Clara-Zetkin-Weg|Kaulsdorf|12619|22647,12993
Claszeile|Zehlendorf|14165|712,1478
Claudiusstr.|Hansaviertel|10557|6358,12840
Clauertstr.|Zehlendorf|14163|-1166,2165
Clausewitzstr.|Charlottenburg|10629|4005,10393
Clayallee|Dahlem|14195|1194,4027
Clayallee|Zehlendorf|14169|1194,4027
Clematisweg|Heinersdorf|13089|13251,17945
Clementweg|Französisch Buchholz|13127|11808,22641
Coesfelder Weg|Tegel|13507|1905,18570
Cohnstr.|Prenzlauer Berg|10409|13196,15740
Colbestr.|Friedrichshain|10247|14458,11959
Colditzstr.|Tempelhof|12099|9775,5740
Colmarer Weg|Zehlendorf|14169|1873,3564
Colomierstr.|Wannsee|14109|-5583,2255
Coloniaallee|Altglienicke|12524|20100,-206
Columbiadamm|Neukölln|10965|11018,8428
Columbiadamm|Tempelhof|10965|9942,8603
Conrad-Blenkle-Str.|Prenzlauer Berg|10407|13246,13941
Conradstr.|Borsigwalde|13509|3162,19580
Conradstr.|Wannsee|14109|-5848,1311
Contessaweg|Kladow|14089|-7522,4541
Coppistr.|Lichtenberg|10365|15687,11467
Cora-Berliner-Str.|Mitte|10117|8770,11971
Cordesstr.|Charlottenburg|14055|1525,10029
Corinthstr.|Friedrichshain|10245|14321,10521
Corker Str.|Wedding|13349|6650,17096
Corneliusstr.|Lankwitz|12247|5992,3670
Corneliusstr.|Tiergarten|10787|6608,11245
Corrensplatz|Dahlem|14195|2532,4465
Cosimaplatz|Friedenau|12159|5483,7710
Cosmarweg|Spandau|13591|-6349,12913
Coswiger Str.|Marzahn|12681|19152,13893
Cotheniusstr.|Prenzlauer Berg|10407|13410,13713
Cottastr.|Niederschönhausen|13156|9553,18275
Cottbusser Platz|Hellersdorf|12629|23216,14736
Cottbusser Str.|Hellersdorf|12629|23453,14675
Coubertinplatz|Charlottenburg|14053|-662,11625
Courbièrestr.|Schöneberg|10787|6786,10465
Crailsheimer Str.|Lankwitz|12247|7161,4678
Cranachstr.|Friedenau|12157|6358,6327
Crellestr.|Schöneberg|10827|7752,9316
Criegernweg|Friedrichsfelde|10319|18423,10755
Crivitzer Str.|Hohenschönhausen|13059|17707,18433
Crusemarkstr.|Pankow|13187|10797,18689
Crusiusstr.|Charlottenburg|14059|2194,12130
Culemeyerstr.|Marienfelde|12277|9574,1243
Cunostr.|Schmargendorf|14193|3205,9006
Cunostr.|Schmargendorf|14199|3205,9006
Curtiusstr.|Lichterfelde|12205|2576,3605
Cuvrystr.|Kreuzberg|10997|13036,10151
Cuxhavener Str.|Hansaviertel|10555|5966,12335
Cyanenstr.|Prenzlauer Berg|10407|14132,14358
Cyclopstr.|Wittenau|13437|5098,21434
Cyclopstr.|Wittenau|13469|5098,21434
Czarnikauer Str.|Prenzlauer Berg|10439|10312,16360
Czeminskistr.|Schöneberg|10829|7695,9017
Dabelowseestr.|Spandau|13599|-1723,16328
Daberkowstr.|Spandau|13593|-5240,11094
Dachdeckerweg|Britz|12351|12924,2785
Dachdeckerweg|Buckow|12351|12924,2785
Dacheroedenstr.|Tegel|13507|1510,20537
Dachsberg|Grunewald|14193|1858,8193
Dachsteinweg|Mariendorf|12107|10423,2476
Dädaluspfad|Kladow|14089|-7893,6971
Daffinger Weg|Mahlsdorf|12623|26531,13280
Daheim (Siedlung)|Baumschulenweg|12437|14418,5662
Daheim 1|Rosenthal|13158|
Daheim 2|Rosenthal|13158|
Daheimstr.|Köpenick|12555|21153,5108
Dahlemer Weg|Zehlendorf|14167|1881,1989
Dahlemer Weg|Zehlendorf|14169|1881,1989
Dahlienstr.|Köpenick|12559|23983,4553
Dahlmannstr.|Charlottenburg|10629|3648,10308
Dahlwitzer Kolonie|Mahlsdorf|12623|
Dahlwitzer Landstr.|Friedrichshagen|12587|25466,6352
Dahlwitzer Str.|Mahlsdorf|12623|26590,13795
Dahmestr.|Bohnsdorf|12526|21604,-201
Dahmestr.|Grünau|12527|22325,2065
Dahmeweg|Marzahn|12681|19235,14483
Dahmshof (Kolonie)|Charlottenburg|10589|3796,13953
Dahnstr.|Reinickendorf|13403|5393,17720
Dahrendorfzeile|Charlottenburg|13627|2762,14273
Daimlerstr.|Marienfelde|12277|9093,1917
Dalandweg|Steglitz|12167|5295,4339
Dallgower Str.|Spandau|13583|-4238,14174
Dallwitzstr.|Zehlendorf|14165|144,2050
Damarastr.|Wedding|13351|5327,16774
Damaschkestr.|Charlottenburg|10711|3364,10390
Damaschkestr.|Wilmersdorf|10711|3235,10409
Dambecker-See-Weg|Spandau|13599|-1561,16459
Dambockstr.|Heiligensee|13503|-496,21707
Damerauer Allee|Kaulsdorf|12621|21390,8414
Dämeritzstr.|Hessenwinkel|12589|32249,2792
Damerowstr.|Pankow|13187|11673,18786
Damkitzstr.|Heiligensee|13503|-738,22729
Dammbrücke|Spandau|13597|-3029,14656
Dammheidestr.|Köpenick|12555|22563,7447
Dammsmühler Str.|Rosenthal|13158|9824,20898
Dammweg|Baumschulenweg|12437|15647,8155
Dammweg|Neukölln|12057|14730,7461
Dammweg|Treptow|12435|15647,8155
Damsdorfer Weg|Wannsee|14109|-7173,840
Damwildsteig|Heiligensee|13503|-734,21327
Danckelmannstr.|Charlottenburg|14059|2802,11547
Dänenstr.|Prenzlauer Berg|10439|10695,16005
Danewendplatz|Karow|13125|15168,23378
Dankmarsteig|Altglienicke|12524|19153,903
Dankmarsteig|Rudow|12355|18542,1176
Dankratstr.|Biesdorf|12683|20936,9585
Dankratweg|Biesdorf|12683|20531,9587
Dankwartstr.|Lichtenberg|10365|17154,12405
Danneckerstr.|Friedrichshain|10245|13791,10807
Dannenreicher Pfad|Rahnsdorf|12589|30430,4651
Dannenwalder Weg|Wittenau|13439|6749,20598
Danziger Str.|Prenzlauer Berg|10405|12178,14547
Danziger Str.|Prenzlauer Berg|10407|12178,14547
Danziger Str.|Prenzlauer Berg|10435|12178,14547
Darbystr.|Spandau|13589|-5381,15948
Dardanellenweg|Mariendorf|12109|10528,4333
Darmstädter Str.|Wilmersdorf|10707|4584,10008
Darser Str.|Lichterfelde|14167|2194,1172
Darsiner Weg|Heiligensee|13503|-638,23934
Darsteiner Weg|Müggelheim|12559|28701,837
Darwinstr.|Charlottenburg|10589|4367,12763
Darßer Str.|Hohenschönhausen|13051|15567,17889
Dasburger Weg|Hohenschönhausen|13051|16538,17403
Dathepromenade|Friedrichsfelde|10319|18357,10330
Dattelner Weg|Tegel|13507|1241,18235
Dauergartenstr.|Biesdorf|12683|
Dauerwaldweg|Charlottenburg|14055|601,9335
Däumlingsweg|Köpenick|12555|23475,6838
Däumlingsweg|Malchow|13088|14337,18743
Daumstr.|Spandau|13599|-1215,14925
David-Francke-Str.|Spandau|13587|-2187,16643
Davoser Str.|Schmargendorf|14199|2789,8246
Debenzer Str.|Biesdorf|12683|20158,10782
Debussystr.|Rosenthal|13158|8354,20181
Dechertstr.|Niederschönhausen|13156|11541,19688
Dechtower Steig|Kladow|14089|-7259,5066
Dederingstr.|Mariendorf|12107|8402,3193
Deeper Pfad|Heiligensee|13503|-714,23557
Defreggerstr.|Treptow|12435|14714,8764
Degenhof (Kolonie)|Charlottenburg|13627|4332,14760
Degnerstr.|Hohenschönhausen|13053|16715,16237
Dehmelstr.|Niederschönhausen|13156|9137,19701
Deidesheimer Str.|Wilmersdorf|14197|4567,7546
Deilinge (Kolonie)|Lübars|13469|6124,23863
Deilingeweg|Lübars|13469|6186,23500
Deisterpfad|Zehlendorf|14163|7,4984
Deitmerstr.|Steglitz|12163|5168,5848
Delbrückstr.|Friedrichsfelde|10315|16882,10898
Delbrückstr.|Grunewald|14193|2089,8639
Delbrückstr.|Neukölln|12051|12525,6651
Delfter Ufer|Britz|12359|13646,6019
Delmer Steig|Buckow|12349|11833,1492
Delphinstr.|Neukölln|12057|14560,7049
Delpzeile|Charlottenburg|13627|3097,14512
Demminer Str.|Hohenschönhausen|13059|17641,18377
Demminer Str.|Wedding|13355|9943,15094
Deniszeile|Spandau|13591|-5977,14488
Denkstr.|Steglitz|12167|6837,4660
Dennewitzplatz|Schöneberg|10783|7878,10037
Dennewitzstr.|Kreuzberg|10785|8131,10329
Dennewitzstr.|Schöneberg|10783|7979,10127
Dennewitzstr.|Tiergarten|10785|8104,10340
Der Zwinger|Frohnau|13465|2801,24783
Derfflingerstr.|Lankwitz|12249|6001,2423
Derfflingerstr.|Tiergarten|10785|7189,10673
Dernburgstr.|Charlottenburg|14057|2442,10656
Desideriusweg|Tegel|13509|2906,21231
Dessauer Str.|Kreuzberg|10963|8672,10849
Dessauer Str.|Marzahn|12689|20244,18103
Dessauerstr.|Lankwitz|12249|6186,2217
Dessenheimer Weg|Buckow|12349|11699,1378
Dessinstr.|Tegel|13507|3101,18519
Detlevstr.|Hohenschönhausen|13053|18407,16418
Detmolder Str.|Wilmersdorf|10713|4825,7971
Detmolder Str.|Wilmersdorf|10715|4825,7971
Dettelbacher Weg|Pankow|13189|11775,18236
Deulstr.|Oberschöneweide|12459|17673,6974
Deutsch-Kroner-Ring|Britz|12349|12127,3894
Deutsche Str.|Reinickendorf|13407|7362,17951
Deutscher Camping Club Krossinsee|Schmöckwitz|12527|
Deutschhofer Allee|Kaulsdorf|12621|21959,8747
Deutschmeisterstr.|Lichtenberg|10367|15339,12299
Deutschtaler Str.|Rudow|12355|17473,799
Devrientweg|Lichterfelde|12207|5267,3356
DGZ-Ring|Weißensee|13086|12771,17097
Diakonieweg|Heiligensee|13503|-312,22642
Dianastr.|Waidmannslust|13469|3875,22003
Dickensweg|Charlottenburg|14055|-1041,11153
Dickhardtstr.|Friedenau|12159|5638,6687
Dickhardtstr.|Friedenau|12161|5638,6687
Didostr.|Mariendorf|12109|10135,4468
Diedenhofener Str.|Spandau|13581|-3602,13525
Diedenhofer Str.|Prenzlauer Berg|10405|11257,14240
Diedersdorfer Weg|Marienfelde|12277|7739,-530
Dieffenbachstr.|Kreuzberg|10967|11462,9652
Dielingsgrund|Lichtenrade|12305|10756,640
Dierhagener Str.|Hohenschönhausen|13051|16605,17990
Dieselstr.|Neukölln|12057|14630,7945
Diestelmeyerstr.|Friedrichshain|10249|12873,12929
Diesterwegstr.|Prenzlauer Berg|10405|11911,14861
Diethelmweg|Biesdorf|12683|21615,14192
Dietlindestr.|Lichtenberg|10365|17072,12447
Dietrich-Bonhoeffer-Str.|Prenzlauer Berg|10407|12547,14224
Dietrichinger Weg|Wittenau|13437|5190,21579
Dietrichstr.|Hohenschönhausen|13053|18396,16815
Dietzgenstr.|Niederschönhausen|13156|10209,19835
Dievenowstr.|Schmargendorf|14199|3200,7196
Dihlmannstr.|Siemensstadt|13629|1036,15118
Dijonstr.|Steglitz|12167|5681,4778
Dillenburger Str.|Wilmersdorf|14199|3796,7076
Dillgesstr.|Lankwitz|12247|6486,3018
Dillgesstr.|Lankwitz|12249|6486,3018
Dillinger Weg|Biesdorf|12683|21378,12046
Dingelstädter Str.|Hohenschönhausen|13053|18080,15053
Dinkelsbühler Steig|Frohnau|13465|2887,24950
Dinnendahlstr.|Lichtenrade|12307|9256,-1423
Dircksenstr.|Mitte|10178|10643,13056
Dircksenstr.|Mitte|10179|10643,13056
Dirschauer Str.|Friedrichshain|10245|13952,11396
Dirschauer Str.|Mahlsdorf|12623|24025,11530
Dirschelweg|Mariendorf|12109|10136,4368
Distelfalterstr.|Biesdorf|12683|21715,10921
Distelfinkweg|Buckow|12357|15351,3137
Distelpfad|Spandau|13591|-7617,14375
Ditfurter Str.|Blankenburg|13129|13980,21751
Dittersbacher Weg|Lankwitz|12247|7793,3323
Döbelner Str.|Hellersdorf|12627|24825,13998
Döbelner Weg|Rudow|12355|15984,1086
Doberaner Str.|Hohenschönhausen|13051|16214,18533
Doberaner Str.|Schmargendorf|14199|2897,7178
Döberitzer Str.|Moabit|10557|7955,13670
Döberitzer Weg|Spandau|13591|-8355,13080
Döbrabergweg|Rosenthal|13158|9968,20757
Doehlweg|Spandau|13587|-2962,18032
Doevelweg|Buckow|12353|13118,1288
Döhlauer Pfad|Lankwitz|12247|7770,3477
Dohlengrund|Biesdorf|12683|20817,10466
Dohlenstr.|Konradshöhe|13505|-1374,19591
Dohnagestell|Wedding|13351|5712,15398
Dohnensteig|Hermsdorf|13467|2544,22062
