# -*- text -*-
# ----------------------------------------------------------------------------
Do, 22.10.1998
10741,13685   Rosa-Luxemburg-Platz               SO->N      15:11:43

# ----------------------------------------------------------------------------
Sa, 14.11.1998
11154,14985   Danziger Str/Hagenauer Str         W->O       18:52:20
11709,14856   Danziger Str/Prenzlauer Allee      W->O       18:54:45  18:53:51
12025,14695   Danziger Str/Winsstr               W->O       18:55:15  18:55:43
12317,14535   Danziger Str/Greifswalder Str      W->O       18:57:19  18:56:10
12901,14093   Danziger Str/Kniprodestr           NW->SO     18:59:14  18:59:40
13330,13468   Danziger Str/Landsberger Allee     N->S   85? 19:01:16  19:01:34
13434,13234   Petersburger Str/Kochhannstr       N->S       19:03:28
13785,12292   Frankfurter Tor (Auto)             N->S   90  19:06:12  19:06:35
13785,12292   Frankfurter Tor (Rad)              N->S   90  19:06:06  19:06:30
14208,12235   Frankfurter A/Niederbarnims (Rad)  W->O                 19:09:32
14709,12156   Frankfurter Allee/Jungstr (Rad)    W->O       19:11:44  19:11:08
14709,12156   Frankfurter Allee/Jungstr (Auto)   W->O       19:11:46  19:11:12
15110,12107   Frankfurter Allee/Jessnerstr (Rad) W->O       19:13:03
15863,11992   Frankfurter Allee/Schulze-Boysen   W->O       19:15:01
16214,11935   Frankfurter Allee/Alfredstr.       W->O       19:17:08  19:16:32

# ----------------------------------------------------------------------------
So, 15.11.1998
9793,9241     Friesenstr/Bergmannstr             S->N                 19:04:13
9753,9252     Bergmannstr/Zossener Str           O->W       19:04:57
9790,9528     Zossener Str/Gneisenaustr.         S->N   50  19:05:13  19:05:23

# ----------------------------------------------------------------------------
So, 14.03.1999
8616,8605     Boelckestr./Bayernring             O->W       14:36:30
8594,8777     Dudenstr./Katzbachstr./Boelckestr  S->N       14:37:08
8389,9087     Kreuzbergstr./Monumentenstr.       O->W       14:38:20
# REMOVED (Ampel existiert nicht mehr) --- 7782,9115     Monumentenstr./Hohenfriedbergstr.  O->W       14:39:20  14:38:55
7647,9196     Langenscheidtstr./Crellestr.       SO->NW     14:40:00  14:39:35
7647,9196     Langenscheidtstr./Crellestr.       SW->NO     14:41:05  14:40:33
6935,8208     Ebersstr./Dominicusstr./Sachsenda  NW->SO     14:44:30  14:44:00

# ----------------------------------------------------------------------------
Mi, 31.03.1999
12731,10547   Skalitzer/Wrangel                  O->W       09:00:47
11949,10414   Skalitzer/Oranien                  O->W       09:02:40
11671,10402   Skalitzer/Mariannen                O->W       09:04:04  09:03:27
11443,10394   Skalitzer/Reichenberger            O->W       09:03:54  09:04:16
11393,10390   Skalitzer/Kottbusser Tor (Rad)     O->S       09:05:41

# ----------------------------------------------------------------------------
Di, 31.03.1999
11023,9597    Grimm/Urbanstr. (Auto)             N->S   70  13:25:55  13:26:13
11023,9597    Grimm/Urbanstr. (Rad)              N->S   70  13:27:03  13:26:10
10198,9405    Gneisenau/Baerwaldstr.             O->W       13:30:44  13:30:10
9937,9484     Gneisenau/Mittenwalder Str.        O->W       13:31:03  13:31:31
9790,9528     Gneisenau/Zossener                 O->W       13:32:15  13:31:41
9552,9602     Gneisenau/Nostitzstr.              O->W       13:32:32
9334,9670     Gneisenau/Mehringdamm (Auto)       O->W       13:33:40  13:33:03
9334,9670     Gneisenau/Mehringdamm (Rad)        N->S       13:34:12
9248,9350     Mehringdamm/Kreuzberg (Rad)        N->S       13:35:12

# ----------------------------------------------------------------------------
Mi, 01.04.1999
9248,9350     Mehringdamm/Kreuzbergstr. (Rad)    W->O       10:56:53  10:56:02
9248,9350     Mehringdamm/Kreuzbergstr. (Auto)   W->O       10:56:55  10:56:02
9489,9309     Bergmann/Nostitz                   W->O   55  10:57:35  10:57:53
9753,9252     Bergmannstr. (Kreuzberg)/Zossener  W->O       10:58:46  10:58:12
9793,9241     Bergmannstr./Friesenstr. (Auto)    W->S       10:58:16

# ----------------------------------------------------------------------------
Mi, 01.04.1999
11023,9597    Grimmstr./Urbanstr. (Auto)         N->S       16:43:56  16:43:04
10198,9405    Gneisenaustr./Baerwaldstr.         O->W   70* 16:47:11
9937,9484     Gneisenaustr./Mittenwalder Str.    O->W   70  16:48:41  16:48:13
9790,9528     Gneisenaustr./Zossener Str.        O->W   70  16:49:03  16:49:36
9552,9602     Gneisenaustr./Nostitzstr.          O->W   70* 16:50:30  16:49:57
9334,9670     Mehringdamm/Yorckstr./Gneisenaust  O->W   65  16:53:10  16:52:25

# ----------------------------------------------------------------------------
Mi, 07.04.1999
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O   80  14:21:37  14:21:57
9229,8785     Dudenstr./Mehringdamm/Platz (Rad)  S->N   80  14:23:29

# ----------------------------------------------------------------------------
Mi, 07.04.1999
9793,9241     Bergmannstr./Friesen (Rad)         O->W   50  21:13:25  21:12:51
9753,9252     Bergmannstr. (Kreuzberg)/Zossener  O->W       21:13:35
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W   70  21:15:36  21:15:52

# ----------------------------------------------------------------------------
Mi, 07.04.1999
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O       22:44:57
9229,8785     Dudenstr./Mehringdamm/Platz der L  O->W                 22:45:19
11632,8302    Columbiadamm/Fontanestr.           W->O   40  22:53:02  22:53:19
14089,9610    Elsenstr./Am Treptower Park        SW->NO 60  23:07:19  23:07:30
14196,9749    Elsenstr./Puschkinallee (Auto)     SW->NO 60  23:08:25  23:08:44 
14196,9749    Elsenstr./Puschkinallee (Rad)      SW->NO 60  23:08:23  23:08:39
14558,10264   Stralauer Allee/An den Tre (Auto)  SW->NO 60  23:10:30  23:10:53
14558,10264   Stralauer Allee/An den Trep (Rad)  SW->NO 60  23:10:27  23:10:43?
14641,10552   Markgrafendamm/Persiusstr.         S->N       23:11:45  23:12:15
15261,10738   Hauptstr. (Lichtenberg)/Karlshors  W->O       23:14:44  23:14:14

# ----------------------------------------------------------------------------
Do, 08.04.1999
15261,10738   Hauptstr. (Lichtenberg)/Karlshors  N->S       09:04:40
14641,10552   Markgrafendamm/Persiusstr.         N->S       09:07:51  09:07:11
14558,10264   Stralauer Allee/An den Treptowers  N->S       09:08:42
14196,9749    Elsenstr./Puschkinallee            NO->SW 70? 09:10:48  09:09:52
13614,9333    Wildenbruchstr./Karl-Kunger-Str    SO->NW 70  09:16:32  09:15:48
13333,9017    Wildenbruchstr./Harzer Str.        NO->SW 70  09:17:22  09:17:52

# ----------------------------------------------------------------------------
Do, 08.04.1999
9793,9241     Bergmannstr./Friesen (Rad)         O->W       20:09:38          
9753,9252     Bergmannstr. (Kreuzberg)/Zossener  O->W   70  20:09:38
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W   80  20:11:42  20:11:57

# ----------------------------------------------------------------------------
Do, 08.04.1999
8982,8781     Dudenstr./Methfesselstr. (KN)      W->O   110 22:08:19  22:07:49
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O   50  22:08:24  22:07:49

# ----------------------------------------------------------------------------
Fr, 09.04.1999
9229,8718     Tempelhofer Damm/Manfred-von-Rich  W->O                 13:47:11
9229,8785     Dudenstr./Mehringdamm/Platz der L  S->N       13:47:29
9552,9602     Gneisenaustr./Nostitzstr.          W->O       14:09:56  14:09:23
9790,9528     Gneisenaustr./Zossener Str. (Kreu  W->O   60  14:10:17  14:10:42
9937,9484     Gneisenaustr./Mittenwalder Str.    W->O       14:11:26
10198,9405    Gneisenaustr./Baerwaldstr.         W->O   60  14:11:44  14:12:11

# ----------------------------------------------------------------------------
Fr, 09.04.1999
9801,8683     Columbiadamm/Friesenstr. (Kreuzbe  O->W   70  18:13:33  18:14:10
9229,8785     Dudenstr./Mehringdamm/Platz der L  O->W   80  18:17:36  18:16:36

# ----------------------------------------------------------------------------
Fr, 09.04.1999
9334,9670     Mehringdamm/Yorckstr./Gneisenaust  S->N   60  19:41:13  19:41:33
9416,10196    Mehringdamm/Tempelhofer Ufer       S->N       19:44:27  19:43:40
9492,11209    Friedrichstr./Kochstr.             S->N   70  19:46:44  19:46:56
9444,11616    Friedrichstr./Leipziger Str.       S->N   70  19:47:20  19:47:38
9358,12351    Friedrichstr./Unter den Linden     S->N   70  19:51:19  19:51:38
9330,12538    Friedrichstr./Dorotheenstr.        S->N       19:54:02  19:53:12

# ----------------------------------------------------------------------------
Fr, 09.04.1999
10431,12709   Spandauer Str./Karl-Liebknecht-St  NW->SO     23:29:58  23:28:58
10601,12521   Rathausstr./Spandauer Str.         NW->SO     23:31:22  23:30:39
11764,12001   Michaelkirchstr./Lichtenberger St  W->O   60? 23:35:30  23:35:46
12180,11657   Holzmarktstr./Stralauer Platz/And  W->O   60? 23:36:56  23:36:23

# ----------------------------------------------------------------------------
Sa, 10.04.1999
14988,11130   Kynaststr./Marktstr./Hirschberger  NO->SW 80? 09:10:09  09:09:04
14318,9688    Puschkinallee/Parkweg              N->S       09:14:55  09:15:10
14196,9749    Elsenstr./An den Treptowers/Pusch  SO->NW     09:15:21
14089,9610    Elsenstr./Am Treptower Park        NO->SW     09:15:55
13849,9310    Kiefholzstr./Elsenstr.             NO->SW     09:17:11
13614,9333    Wildenbruchstr./Karl-Kunger-Str.   SO->NW     09:18:13
13333,9017    Wildenbruchstr./Harzer Str.        NO->SW 70  09:19:03  09:18:23
13033,8628    Wildenbruchstr./Weserstr.          NO->SW 70  09:20:48  09:20:13
12920,8487    Sonnenallee/Erkstr./Wildenbruchst  NO->SW 70  09:20:38  09:20:54
12765,8435    Erkstr./Donaustr.                  O->W       09:22:33  09:22:00
12598,8390    Karl-Marx-Str./Erkstr. (links)     O->S       09:23:08  09:22:12
12598,8390    Karl-Marx-Str./Erkstr. (rechts)    O->N       09:23:00
12195,8436    Flughafenstr./Reuterstr.           O->W   70? 09:24:13  09:23:40
11898,8362    Hermannstr./Flughafenstr.          O->W   60  09:24:55
11632,8302    Columbiadamm/Flughafenstr.         O->W   60  09:28:03  09:27:31
9801,8683     Columbiadamm/Friesenstr.           O->W   70  09:33:08  09:32:34
9229,8785     Dudenstr./Mehringdamm/Platz der L  O->W   80  09:36:39  09:37:02
8982,8781     Dudenstr./Methfesselstr./Mussehls  O->W       09:38:54  09:38:18

# ----------------------------------------------------------------------------
Sa, 10.04.1999
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O   70  20:28:30  20:27:40
9793,9241     Bergmannstr./Friesenstr.           S->W       20:31:38
12229,10014   Reichenberger Str./Ohlauer Str.    S->N       20:41:34  20:41:46
14196,9749    Elsenstr./An den Treptowers/Pusch  NO->SW     20:50:09  20:50:29
14558,10264   Stralauer Allee/An den Treptowers  S->N       20:51:32
14988,11130   Kynaststr./Marktstr./Hirschberger  S->NO      20:55:05  20:55:20

# ----------------------------------------------------------------------------
So, 11.04.1999
15261,10738   Hauptstr./Karlshorster Str.        W->O   70? 14:50:58? 14:50:18
14641,10552   Markgrafendamm/Persiusstr.         N->S       14:52:31
14196,9749    Elsenstr./An den Treptowers/Pusch  NO->SW 90? 14:56:22  14:55:22
14089,9610    Elsenstr./Am Treptower Park        NO->SW     14:56:12  14:55:30
13849,9310    Kiefholzstr./Elsenstr.             NO->SW               14:57:56
13614,9333    Wildenbruchstr./Karl-Kunger-Str.   SO->NW     14:59:42  14:58:58
13333,9017    Wildenbruchstr./Harzer Str.        NO->SW               14:59:52
12920,8487    Sonnenallee/Erkstr./Wildenbruchst  NO->SW 70  15:02:08  15:02:23
12551,8612    Donaustr./Fuldastr.                SO->NW 70  15:04:23  15:04:43
12494,8501    Karl-Marx-Str./Flughafenstr./Fuld  NO->W      15:05:57
12195,8436    Flughafenstr./Reuterstr.           O->W   60  15:07:13  15:07:40
11898,8362    Hermannstr./Flughafenstr.          O->W   60  15:08:55  15:09:04
11632,8302    Columbiadamm/Flughafenstr.         O->W   60  15:10:31  15:11:04
9801,8683     Columbiadamm/Friesenstr.           O->W   70  15:15:48  15:16:24
9229,8785     Dudenstr./Mehringdamm/Platz der L  O->W   70  15:18:59  15:19:21

# ----------------------------------------------------------------------------
Mo, 11.04.1999
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  W->O       10:01:28
9753,9252     Bergmannstr./Zossener Str.         W->O       10:02:38

# ----------------------------------------------------------------------------
Mo, 11.04.1999
11543,10015   Kottbusser Damm/Planufer/Maybachu  W->O       21:22:49  21:23:00

# ----------------------------------------------------------------------------
Di, 12.04.1999
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W   70  10:14:12  10:14:35
11671,10402   Skalitzer Str./Mariannenstr.       O->W   70  10:16:47  10:16:11
11616,10288   Reichenberger Str./Mariannenstr.   N->S                 10:16:55
11512,10105   Kottbusser Str./Mariannenstr./Fra  NO->W  70  10:18:47  10:19:03
11543,10015   Kottbusser Damm/Planufer/Maybachu  N->S       10:20:24

# ----------------------------------------------------------------------------
Di, 12.04.1999
10605,10312   Gitschiner Str./Prinzenstr.        O->W   70  10:50:45  10:50:05
10122,10294   Gitschiner Str./Alexandrinenstr.   O->W       10:52:29
9873,10285    Zossener Str./Waterlooufer/Gitsch  O->W       10:53:25  10:52:44
9404,10250    Wilhelmstr./Hallesches Ufer        O->W       10:55:12  10:54:19
8000,11137    Reichpietschufer/Potsdamer Str.    O->W       11:00:20
7595,11086    Reichpietschufer/Stauffenbergstr.  O->W       11:01:57  11:01:32
6880,11110    Von-der-Heydt-Str./Klingel (Auto)  O->W   60  11:03:52  11:04:05?
6880,11110    Von-der-Heydt-Str./Klinge (Rad 1)  O->W       11:04:15

# ----------------------------------------------------------------------------
Do, 22.04.1999
14641,10552   Markgrafendamm/Persiusstr.         N->S       11:25:30  11:24:53
14558,10264   Stralauer Allee/An den Treptowers  N->S       11:26:23
14218,10430   Stralauer Allee/Bossestr.          O->W       11:28:04  11:27:33
12985,10665   Skalitzer Str./Oberbaumstr./Schle  O->W                 11:33:01
12731,10547   Skalitzer Str./Wrangelstr.         O->W       11:34:30
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W   70  11:36:23  11:36:45
11671,10402   Skalitzer Str./Mariannenstr.       O->W       11:38:58  11:38:21
11393,10390   Kottbusser Tor/Damm (Rad)          O->SO      11:40:35

# ----------------------------------------------------------------------------
Do, 22.04.1999
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W   80  18:13:05  18:12:00

# ----------------------------------------------------------------------------
Do, 22.04.1999
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O   70  23:41:40  23:42:02
9801,8683     Columbiadamm/Friesenstr.           W->O                 23:44:20
11898,8362    Hermannstr./Flughafenstr.          W->O   50  23:49:43  23:50:02
12195,8436    Flughafenstr./Reuterstr.           W->O   40  23:51:03  23:51:21
12765,8435    Erkstr./Donaustr.                  W->O   50  23:53:15  23:53:22
12920,8487    Sonnenallee/Erkstr./Wildenbruchst  W->NO  50  23:54:45  23:54:05
13333,9017    Wildenbruchstr./Harzer Str.        SW->NO 50  23:55:25  23:55:45
13849,9310    Kiefholzstr./Elsenstr.                    AUS
14089,9610    Elsenstr./Am Treptower Park        SW->NO 60  23:59:20  23:59:32
14196,9749    Elsenstr./Puschkinallee            SW->NO 60  00:00:28  00:00:46
14318,9688    Puschkinallee/Parkweg                     AUS
14558,10264   Stralauer Allee/An den Treptowers  SW->N  60  00:02:33  00:02:58
14641,10552   Markgrafendamm/Persiusstr.         S->N   60?
15261,10738   Hauptstr./Karlshorster Str.        W->O   60  00:06:47  00:06:17

# ----------------------------------------------------------------------------
Fr, 23.04.1999
14641,10552   Markgrafendamm/Persiusstr.         N->S       12:38:40  12:38:04
14558,10264   Stralauer Allee/An den Treptowers  N->SW      12:39:34
14218,10430   Stralauer Allee/Bossestr.          O->W                 12:40:43
13596,10722   Stralauer Allee/Ehrenbergstr.      O->W   70  12:41:57  12:41:11
12985,10665   Skalitzer Str./Oberbaumstr./Schle  O->W       12:45:45
12731,10547   Skalitzer Str./Wrangelstr.         O->W       12:46:32
11949,10414   Skalitzer Str./Oranienstr./Manteu  O->W       12:49:35  12:48:47
11671,10402   Skalitzer Str./Mariannenstr.       O->W       12:50:59  12:50:22

# ----------------------------------------------------------------------------
So, 25.04.1999
10122,10294   Gitschiner Str./Alexandrinenstr.   W->O       09:19:52  09:19:18
10605,10312   Gitschiner Str./Prinzenstr.        W->O   70  09:20:26  09:19:52
11393,10390   Skalitzer Str./Kottbusser Str.     W->O       09:23:36
11393,10390   Skalitzer Str./Kottbusser (Rad 2)  W->N       09:24:07
11393,10390   Skalitzer Str./Kottbusser (Auto 2) S->N       09:24:19
11463,10642   Oranienstr./Adalbertstr.           S->N       09:25:00
11552,10863   Waldemarstr./Adalbertstr.          S->N   50  09:25:21  09:25:41
12180,11657   Holzmarktstr./Stralauer Platz/And  SW->NO 70  09:29:24  09:29:39
14918,11249   Marktstr./Boxhagener Str./Neue Ba  W->SO      09:45:34  09:44:47

# ----------------------------------------------------------------------------
Mo, 26.04.1999
14196,9749    Elsenstr./Puschkinallee            S->N   70  10:23:02  10:23:19
14089,9610    Elsenstr./Am Treptower Park (Auto) S->N                 10:24:33
14089,9610    Elsenstr./Am Treptower Park  (Rad) S->N       10:25:08
13849,9310    Kiefholzstr./Elsenstr.             S->N       10:26:34  10:25:54
13614,9333    Wildenbruchstr./Karl-Kunger-Str.   O->W       10:27:35
13333,9017    Wildenbruchstr./Harzer Str.        NO->SW     10:28:25
13033,8628    Wildenbruchstr./Weserstr.          NO->SW     10:30:10  10:29:35
12920,8487    Sonnenallee/Erkstr./Wildenbruchst  N->SW      10:31:10  10:30:15
12765,8435    Erkstr./Donaustr.                  NO->SW     10:31:55  10:31:22
12598,8390    Karl-Marx-Str./Erkstr.             NO->SO     10:32:33
12494,8501    Karl-Marx-Str./Flughafenstr./Fuld  SO->NW     10:33:02
12150,8764    Karl-Marx-Str./Reuterstr.          SO->NW               10:34:11
12195,8436    Flughafenstr./Reuterstr.           N->S       10:35:57  10:36:08
11898,8362    Hermannstr./Flughafenstr.          O->W   60  10:36:57  10:37:09
11632,8302    Columbiadamm/Flughafenstr.         O->W       10:39:06  10:38:34
9229,8785     Dudenstr./Mehringdamm/Platz der L  O->W   70  10:49:10

# ----------------------------------------------------------------------------
Mo, 26.04.1999
10605,10312   Gitschiner Str./Prinzenstr.        O->W       16:31:46  16:31:08
10122,10294   Gitschiner Str./Alexandrinenstr.   O->W   70  16:32:22  16:32:58
9873,10285    Zossener Str./Waterlooufer/Gitsch  O->W       16:33:46
9404,10250    Wilhelmstr./Hallesches Ufer        O->W       16:36:16  16:35:18
8000,11137    Reichpietschufer/Potsdamer Str.    O->W   90  16:40:43  16:41:18
6173,12396    Altonaer Str./Klopstockstr./Bartn  SO->NW     16:50:52
6025,12494    Altonaer Str./Bachstr./Lessingstr  SO->NW 70? 16:52:11  16:51:19
5601,12756    Levetzowstr./Ragowstr.             SO->NW     16:53:55  16:53:15
5316,12928    Levetzowstr./Gotzkowskystr.        SO->NW     16:54:24  16:54:34
5328,13019    Gotzkowskystr./Alt-Moabit          S->N       16:55:22
5166,13087    Kaiserin-Augusta-Allee/Alt-Moabit  O->W   70  16:56:09  16:56:36

# ----------------------------------------------------------------------------
Mo, 26.04.1999
5328,13019    Gotzkowskystr./Alt-Moabit          W->O   60  18:02:33  18:02:46
5316,12928    Levetzowstr./Gotzkowskystr. (Rad)  N->SO      18:04:29  18:04:38
5601,12756    Levetzowstr./Ragowstr.             NW->SO     18:05:12
6025,12494    Altonaer Str./Bachstr./Lessingstr  NW->SO 60  18:05:45  18:06:03
6173,12396    Altonaer Str./Klopstockstr./Bartn  SO->NW     18:08:40  18:09:06?
8192,9619     Yorckstr./Bautzener Str.           W->O       18:24:37
8595,9495     Katzbachstr./Yorckstr.             NW->NO     18:26:12  18:25:41
8598,9269     Katzbachstr./Kreuzbergstr.         N->S   70  18:26:21  18:26:45
8598,9074     Katzbachstr./Monumentenstr.        N->S       18:27:39  18:27:05
8594,8777     Dudenstr./Katzbachstr./Boelckestr  N->S   70  18:28:41  18:29:05
8982,8781     Dudenstr./Methfesselstr./Mussehls  W->O   70  18:29:41  18:30:29
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O   80  18:32:19  18:31:21

# ----------------------------------------------------------------------------
Di, 27.04.1999
8594,8777     Dudenstr./Katzbachstr./Boelckestr  O->W   70? 14:24:14  14:24:43
8598,9074     Katzbachstr./Monumentenstr.        S->N       14:26:22  14:25:56
8598,9269     Katzbachstr./Kreuzbergstr.         S->N                 14:25:45
8595,9495     Katzbachstr./Yorckstr.             S->N       14:27:20?
6173,12396    Altonaer Str./Klopstockstr./Bartn  SO->NW 60  14:41:40  14:42:06
6025,12494    Altonaer Str./Bachstr./Lessingstr  SO->NW 60  14:42:45  14:42:04
5601,12756    Levetzowstr./Jagowstr.             SO->NW     14:45:12
5316,12928    Levetzowstr./Gotzkowskystr.        SO->SW 60  14:44:35  14:44:46
5328,13019    Gotzkowskystr./Alt-Moabit          S->N       14:46:57  14:46:13
5166,13087    Kaiserin-Augusta-Allee/Alt  (Auto) O->W   60  14:47:34  14:47:56
5166,13087    Kaiserin-Augusta-Allee/Alt  (Rad)  O->W   60  14:47:33  14:47:38

# ----------------------------------------------------------------------------
Di, 27.04.1999
5328,13019    Gotzkowskystr./Alt-Moabit          W->O       17:33:05  17:33:20
5316,12928    Levetzowstr./Gotzkowskystr. (Auto) N->SW      17:34:02  17:34:40
5316,12928    Levetzowstr./Gotzkowskystr. (Rad)  N->SO      17:34:46  17:34:55
5601,12756    Levetzowstr./Jagowstr.             NW->SO     17:35:36
6025,12494    Altonaer Str./Bachstr./Lessingstr  NW->SO     17:37:21
6173,12396    Altonaer Str./Klopstockstr./Bartn  NW->SO 70  17:37:12  17:36:40
# normalen (?) 90er-Zyklus
                                                        90  17:43:55  17:44:15

# ----------------------------------------------------------------------------
Di, 27.04.1999
# ca. 22:20
9395,8726     Columbiadamm/Platz der Luftbr.     W->O   50?

# ----------------------------------------------------------------------------
Mi, 28.04.1999
# ca. 08:55
14196,9749    Elsenstr./Puschkinallee            N->S   90
# ca. 09:05
11898,8362    Flughafenstr./Hermannstr.          O->W   60
# ca. 09:10
# ca. 09:15
9395,8726     Columbiadamm/Platz der Luftbr      O->W   70?

# ----------------------------------------------------------------------------
Mi, 28.04.1999
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O   70  11:24:38  11:23:50

# ----------------------------------------------------------------------------
Mi, 28.04.1999
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W   80  18:30:23  18:30:40

# ----------------------------------------------------------------------------
Mi, 28.04.1999
9248,9350     Mehringdamm/Kreuzbergstr. (Rad)    S->N       19:53:52
9334,9670     Mehringdamm/Yorckstr./Gneisenaust  S->N       19:54:14
9416,10196    Mehringdamm/Tempelhofer Ufer       S->N   70? 19:55:34  19:56:00
9404,10250    Wilhelmstr./Hallesches Ufer        S->N       19:56:39
9492,11209    Friedrichstr./Kochstr.             S->N   70  19:59:05  19:59:18
9444,11616    Friedrichstr./Leipziger Str.       S->N   70  20:00:41  20:00:58
9358,12351    Friedrichstr./Unter den Linden     S->N       20:04:50  20:03:39
9330,12538    Friedrichstr./Dorotheenstr.        S->N       20:05:23
9262,13111    Friedrichstr./Reinhardtstr.        S->N       20:06:45  20:06:59
9212,13471    Friedrichstr./Torstr./Hannoversch  S->N   70  20:07:31  20:07:49
8935,13844    Invalidenstr./Chausseestr.         SO->NW     20:10:00  20:09:13
8049,15470    Pankstr./Reinickendorfer S. (Rad)  S->NW      20:17:12
7948,15802    Wiesenstr./Reinickendorfer Str.    S->N       20:18:30
7818,16166    Schulstr./Reinickendorfer Str.     S->N   70  20:18:59  20:19:28
7681,16769    Osloer Str./Reinickendorfer Str./  S->N       20:21:56
7579,17532    Residenzstr./Pankower Allee        S->N   70  20:23:26  20:22:53
7453,17899    Residenzstr./?                     S->N       20:25:19  20:24:45
7335,18257    Residenzstr./Emmentaler Str.       S->N   70  20:25:34  20:24:56
7198,18575    Residenzstr./Lindauer Allee/Kopen  S->N       20:27:24  20:27:56
7329,18996    Kopenhagener/?                     S->N   70  20:28:51  20:29:21

# ----------------------------------------------------------------------------
Do, 29.04.1999
7329,18996    Kopenhagener/?                     N->S   60  00:26:29  00:26:46
7209,18682    Kopenhagener Str./Klemkestr./Alt-  N->S       00:27:52  00:28:17
7453,17899    Residenzstr/?                      N->S   AUS
7579,17532    Residenzstr./Pankower Allee        N->S   60  00:29:54  00:30:21
7681,16769    Osloer Str./Reinickendorfer Str./  N->S   60  00:32:54  00:33:09
7818,16166    Schulstr./Reinickendorfer Str.     N->S   60  00:34:48  00:35:10
7948,15802    Wiesenstr./Reinickendorfer Str.    N->S   AUS
8935,13844    Invalidenstr./Chausseestr.         NW->SO     00:43:59  00:43:15
9212,13471    Friedrichstr./Torstr./Hannoversch  N->S       00:46:22  00:45:27?
9262,13111    Friedrichstr./Reinhardtstr.        N->S       00:47:55  00:47:04
9330,12538    Friedrichstr./Dorotheenstr.        N->S       00:49:23
9358,12351    Friedrichstr./Unter den Linden     N->S       00:50:31
9444,11616    Friedrichstr./Leipziger Str.       N->S       00:53:16
9444,11616    Friedrichstr./Leipziger Str.       S->N                 00:53:31
9492,11209    Friedrichstr./Kochstr.             N->S   50  00:54:17
9593,10238    Hallesches Ufer/Hallesches Tor/Me  N->S       00:58:34
9334,9670     Mehringdamm/Yorckstr./Gneisenaust  N->S   50  01:00:34  01:00:49
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  N->S       01:01:48  01:02:25

# ----------------------------------------------------------------------------
Do, 29.04.1999
# ca. 22:05
9248,9350     Mehringdamm/Kreuzbergstr./Bergman  O->W   70

# ----------------------------------------------------------------------------
Do, 29.04.1999
# ca. 23:25
14988,11130   Marktstr./Kynaststr.               S->N   60?

# ----------------------------------------------------------------------------
Fr, 30.04.1999
# ca. 09:55
13651,11731   Kopernikusstr/Warschauer Str.      O->W   70

# ----------------------------------------------------------------------------
Fr, 30.04.1999
9229,8785     Dudenstr./Mehringdamm/Platz der L  W->O       17:10:54  17:09:54
9801,8683     Columbiadamm/Friesenstr.           W->O                 17:12:26
11632,8302    Columbiadamm/Flughafenstr.         W->O       17:17:15  17:16:38
11898,8362    Hermannstr./Flughafenstr.          W->O       17:18:37  17:17:51
12195,8436    Flughafenstr./Reuterstr.           W->O       17:19:00
12494,8501    Karl-Marx-Str./Flughafenstr./Fuld  W->NO  70  17:19:32  17:19:48
12689,8289    Karl-Marx-Str./Anzengruberstr      NW->SO     17:21:58  17:21:28
12753,8187    Karl-Marx-Str./Werbellinstr./Gang  NW->SO               17:22:24

# ----------------------------------------------------------------------------
Fr, 30.04.1999
12753,8187    Karl-Marx-Str./Werbellinstr./Gang  O->W       17:36:34
11979,8014    Hermannstr./Herrfurthstr./Werbell  O->W   80  17:39:10  17:39:25
11931,8206    Hermannstr./Boddinstr.             S->N       17:41:01  17:40:37
11898,8362    Hermannstr./Flughafenstr.          S->N   80? 17:41:09  17:42:01
11632,8302    Columbiadamm/Flughafenstr.         O->W       17:43:55  17:43:18
9801,8683     Columbiadamm/Friesenstr.           O->W   70  17:48:58  17:48:25
9229,8785     Dudenstr./Mehringdamm/Platz der L  O->W   80  17:52:14  17:52:34
8982,8781     Dudenstr./Methfesselstr./Mussehls  O->W   70  17:53:32  17:54:04
8594,8777     Dudenstr./Katzbachstr./Boelckestr  O->W       17:55:09

# ----------------------------------------------------------------------------
Mo, 03.05.1999
# ca. 19:20
# ca. 19:25
10412,4552    Rixdorfer Str./Eisenacher Str./Sk  W->O   50

# ----------------------------------------------------------------------------
Di, 04.05.1999
# ca. 00:40
10010,4606    Eisenacher Str.                    O->W   AUS
# ca. 00:45
9206,5193     Ullsteinstr./Mariendorfer Damm     S->N   70?
